TimeStamp,0x100_MillisecondsSinceMidnight,0x188_a_x,0x188_a_y,0x188_a_z,0x288_g_x,0x288_g_y,0x288_g_z,0x388_P,0x388_R,0x388_Y,0x400_Latitude,0x400_Logitude,0x401_Altitude,0x402_Vx,0x403_Vy,0x404_Vz,0x405_Gx,0x406_Gy,0x407_Gz,0x408_Velocity,0x488_q_w,0x488_q_x,0x488_q_y,0x488_q_z
1774166605355650.000000,,,,,,,,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605365189.000000,,0.026000000000000002,0.01,0.993,,,,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605365325.000000,,0.026000000000000002,0.01,0.993,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605365446.000000,,0.026000000000000002,0.01,0.993,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605375295.000000,,0.021,0.014,0.999,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605375477.000000,,0.021,0.014,0.999,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605375589.000000,,0.021,0.014,0.999,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605385559.000000,,0.024,0.01,0.994,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605385681.000000,,0.024,0.01,0.994,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605385820.000000,,0.024,0.01,0.994,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605395387.000000,,0.022,0.01,0.999,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605395533.000000,,0.022,0.01,0.999,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605395653.000000,,0.022,0.01,0.999,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605405815.000000,,0.024,0.012,0.996,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605405966.000000,,0.024,0.012,0.996,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605406077.000000,,0.024,0.012,0.996,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605415831.000000,,0.026000000000000002,0.008,0.998,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605416031.000000,,0.026000000000000002,0.008,0.998,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605416207.000000,,0.026000000000000002,0.008,0.998,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605426031.000000,,0.025,0.013000000000000001,0.994,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605426225.000000,,0.025,0.013000000000000001,0.994,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605426377.000000,,0.025,0.013000000000000001,0.994,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605436244.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605436422.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605436552.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,,,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605442142.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,250171626,1211192447,,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605442490.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605442694.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605442868.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605442992.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605443112.000000,,0.024,0.011,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605446459.000000,,0.026000000000000002,0.017,0.992,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605446761.000000,,0.026000000000000002,0.017,0.992,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605446961.000000,,0.026000000000000002,0.017,0.992,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605456607.000000,,0.026000000000000002,0.01,0.999,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605456797.000000,,0.026000000000000002,0.01,0.999,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605457025.000000,,0.026000000000000002,0.01,0.999,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605466771.000000,,0.023,0.012,0.995,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605466946.000000,,0.023,0.012,0.995,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605467079.000000,,0.023,0.012,0.995,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605477958.000000,,0.031,0.012,1.0010000000000001,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605478124.000000,,0.031,0.012,1.0010000000000001,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605478246.000000,,0.031,0.012,1.0010000000000001,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0131,-0.0204
1774166605488012.000000,,0.023,0.013000000000000001,1.0,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0131,-0.0204
1774166605488211.000000,,0.023,0.013000000000000001,1.0,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0131,-0.0204
1774166605488333.000000,,0.023,0.013000000000000001,1.0,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605498072.000000,,0.023,0.011,1.002,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605498299.000000,,0.023,0.011,1.002,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605498431.000000,,0.023,0.011,1.002,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605508449.000000,,0.026000000000000002,0.01,1.002,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605508584.000000,,0.026000000000000002,0.01,1.002,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605508701.000000,,0.026000000000000002,0.01,1.002,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605518594.000000,,0.024,0.01,1.004,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605518766.000000,,0.024,0.01,1.004,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605518884.000000,,0.024,0.01,1.004,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605528777.000000,,0.023,0.014,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605529013.000000,,0.023,0.014,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605529303.000000,,0.023,0.014,0.998,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605538983.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605539137.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605539258.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171626,1211192447,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605543093.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605543758.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.06,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605543973.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.002,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605544127.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.045,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605544246.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,61,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605544360.000000,,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605545522.000000,29005332,0.024,0.009000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605549123.000000,29005332,0.024,0.012,0.999,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605549812.000000,29005332,0.024,0.012,0.999,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605549938.000000,29005332,0.024,0.012,0.999,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605559367.000000,29005332,0.023,0.011,0.993,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605560194.000000,29005332,0.023,0.011,0.993,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605560349.000000,29005332,0.023,0.011,0.993,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605570165.000000,29005332,0.029,0.013000000000000001,0.997,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605570398.000000,29005332,0.029,0.013000000000000001,0.997,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605570521.000000,29005332,0.029,0.013000000000000001,0.997,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605580524.000000,29005332,0.031,0.013000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605580704.000000,29005332,0.031,0.013000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605580833.000000,29005332,0.031,0.013000000000000001,0.995,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605590798.000000,29005332,0.024,0.015,1.0070000000000001,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605590967.000000,29005332,0.024,0.015,1.0070000000000001,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605591360.000000,29005332,0.024,0.015,1.0070000000000001,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605600724.000000,29005332,0.028,0.012,0.992,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605600864.000000,29005332,0.028,0.012,0.992,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605600976.000000,29005332,0.028,0.012,0.992,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605611553.000000,29005332,0.024,0.014,1.006,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605611729.000000,29005332,0.024,0.014,1.006,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605611873.000000,29005332,0.024,0.014,1.006,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605621189.000000,29005332,0.023,0.013000000000000001,0.999,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605621384.000000,29005332,0.023,0.013000000000000001,0.999,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605621535.000000,29005332,0.023,0.013000000000000001,0.999,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605631718.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605631928.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605632051.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171627,1211192444,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605640222.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605641129.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,-0.045,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605641609.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.048,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605641925.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.05,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605642087.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,66,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605642205.000000,29005332,0.026000000000000002,0.011,1.0030000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605642319.000000,29005332,0.027,0.013000000000000001,1.004,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605643099.000000,29005332,0.027,0.013000000000000001,1.004,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605643261.000000,29005332,0.027,0.013000000000000001,1.004,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605651724.000000,29005332,0.027,0.008,1.002,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605651873.000000,29005332,0.027,0.008,1.002,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605653311.000000,29005332,0.027,0.008,1.002,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605663342.000000,29005332,0.026000000000000002,0.003,0.997,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605663511.000000,29005332,0.026000000000000002,0.003,0.997,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605663633.000000,29005332,0.026000000000000002,0.003,0.997,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605673294.000000,29005332,0.024,0.009000000000000001,0.999,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605673505.000000,29005332,0.024,0.009000000000000001,0.999,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605673652.000000,29005332,0.024,0.009000000000000001,0.999,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605683412.000000,29005332,0.023,0.012,1.0010000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605683654.000000,29005332,0.023,0.012,1.0010000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605683823.000000,29005332,0.023,0.012,1.0010000000000001,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605693642.000000,29005332,0.022,0.014,1.006,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605693845.000000,29005332,0.022,0.014,1.006,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605693978.000000,29005332,0.022,0.014,1.006,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605703834.000000,29005332,0.025,0.016,0.994,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605703982.000000,29005332,0.025,0.016,0.994,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605704178.000000,29005332,0.025,0.016,0.994,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605714065.000000,29005332,0.028,0.024,0.989,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605714309.000000,29005332,0.028,0.024,0.989,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605714670.000000,29005332,0.028,0.024,0.989,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605724453.000000,29005332,0.029,0.02,0.995,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605724807.000000,29005332,0.029,0.02,0.995,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605724964.000000,29005332,0.029,0.02,0.995,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605734371.000000,29005332,0.031,0.019,0.989,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605735251.000000,29005332,0.031,0.019,0.989,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605735465.000000,29005332,0.031,0.019,0.989,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605745509.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605745750.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605745916.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192442,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605748034.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192441,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605750045.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192441,36,0.018000000000000002,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605750480.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192441,36,0.034,0.074,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605750683.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192441,36,0.034,0.044,-0.044,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605750810.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192441,36,0.034,0.044,-0.036000000000000004,,,,76,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605750923.000000,29005332,0.034,0.012,0.994,0.0,0.0,0.0,,,,250171629,1211192441,36,0.034,0.044,-0.036000000000000004,,,,55,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605755554.000000,29005332,0.033,0.015,0.996,0.0,0.0,0.0,,,,250171629,1211192441,36,0.034,0.044,-0.036000000000000004,,,,55,0.9996,0.0055000000000000005,-0.0132,-0.0204
1774166605755770.000000,29005332,0.033,0.015,0.996,0.0,0.0,0.0,,,,250171629,1211192441,36,0.034,0.044,-0.036000000000000004,,,,55,0.9996,0.0055000000000000005,-0.0132,-0.0204
